Item#,Total sales,Stockout_time,Cluster_k2,Lost_Pct_k2,Est_Demand_k2,Cluster_k4,Lost_Pct_k4,Est_Demand_k4
1262,6250,hour 1,1.0,0.7848918709421551,29055.15485339611,2.0,0.7857769156876936,29175.193794187
1265,4860,hour 1,0.0,0.8090669248215284,25453.94502999124,1.0,0.8150598543929426,26278.772432276815
1272,2933,hour 24,1.0,0.0,2933.0,0.0,0.0,2933.0
1277,2925,hour 24,1.0,0.0,2925.0,2.0,0.0,2925.0
1279,3026,hour 23,1.0,0.021724438884864146,3093.197990707919,2.0,0.022376659513252316,3095.261615269321
1285,4363,hour 1,1.0,0.7848918709421551,20282.822500058755,0.0,0.7840067423939935,20199.704603550876
1291,5672,hour 14,0.0,0.273949721552534,7812.131154509849,1.0,0.27324024855531603,7804.504843209818
1293,5075,hour 1,0.0,0.8090669248215284,26579.994038519657,1.0,0.8150598543929426,27441.310718889883
1294,4063,hour 1,0.0,0.8090669248215284,21279.707542562635,1.0,0.8150598543929426,21969.270039576273
1296,2978,hour 23,0.0,0.022090288934363222,3045.2709143821135,1.0,0.021351565090216153,3042.972219410462
1299,3728,hour 1,0.0,0.8090669248215284,19525.16606415789,1.0,0.8150598543929426,20157.87317438847
1301,6395,hour 23,1.0,0.021724438884864146,6537.012938062506,0.0,0.02135374878466861,6534.536858500579
1306,5120,hour 22,0.0,0.044946664095258465,5360.957139791276,1.0,0.044269514201368265,5357.158818389687
1311,6199,hour 23,1.0,0.021724438884864146,6336.660391407267,2.0,0.022376659513252316,6340.887889310813
1314,3221,hour 23,1.0,0.021724438884864146,3292.5283304924674,0.0,0.02135374878466861,3291.2811917482977
1315,3315,hour 20,0.0,0.09144432717405883,3648.6481777050985,1.0,0.09071918572273498,3645.7384209023508
1317,3493,hour 1,1.0,0.7848918709421551,16238.344944466018,0.0,0.7840067423939935,16171.801095623014
1318,5008,hour 24,1.0,0.0,5008.0,2.0,0.0,5008.0
1320,3626,hour 24,0.0,0.0,3626.0,1.0,0.0,3626.0
1323,3551,hour 1,0.0,0.8090669248215284,18598.139671090306,1.0,0.8150598543929426,19200.806770990734
1325,3820,hour 23,1.0,0.021724438884864146,3904.8302460357736,3.0,0.02205865980218666,3906.164759562479
1326,3918,hour 14,0.0,0.273949721552534,5396.320497773199,1.0,0.27324024855531603,5391.052534502128
1327,3151,hour 21,0.0,0.06829150470633105,3381.95907402006,2.0,0.06979056944271811,3387.409218279219
1328,3312,hour 1,0.0,0.8090669248215284,17346.392168586623,1.0,0.8150598543929426,17908.496768662717
1329,4873,hour 14,0.0,0.273949721552534,6711.656402666871,1.0,0.27324024855531603,6705.104390155403
1330,11372,hour 24,1.0,0.0,11372.0,2.0,0.0,11372.0
1335,3625,hour 1,1.0,0.7848918709421551,16851.989814969744,3.0,0.7867050903026241,16995.248527698914
1337,3354,hour 1,0.0,0.8090669248215284,17566.364533043336,1.0,0.8150598543929426,18135.597271163875
1339,4737,hour 1,1.0,0.7848918709421551,22021.48296648598,0.0,0.7840067423939935,21931.24013454515
1340,4011,hour 1,1.0,0.7848918709421551,18646.43617871549,3.0,0.7867050903026241,18804.949474372508
1341,6029,hour 1,1.0,0.7848918709421551,28027.764577780024,0.0,0.7840067423939935,27912.908332525378
1346,5495,hour 1,0.0,0.8090669248215284,28779.7176830868,1.0,0.8150598543929426,29712.315743901458
1348,4075,hour 23,0.0,0.022090288934363222,4167.051368739796,0.0,0.02135374878466861,4163.91519912273
1349,4927,hour 24,1.0,0.0,4927.0,0.0,0.0,4927.0
1353,3507,hour 1,1.0,0.7848918709421551,16303.428491337625,3.0,0.7867050903026241,16442.02388596968
1354,6019,hour 24,0.0,0.0,6019.0,2.0,0.0,6019.0
1359,9165,hour 23,0.0,0.022090288934363222,9372.030869816008,1.0,0.021351565090216153,9364.956477802849
1360,4407,hour 1,0.0,0.8090669248215284,23081.385956208105,3.0,0.7867050903026241,20661.533865260448
1361,6673,hour 24,1.0,0.0,6673.0,3.0,0.0,6673.0
1367,5078,hour 18,0.0,0.13795094439466954,5890.616046710046,1.0,0.13669242395983358,5882.0287704318025
1370,3396,hour 22,0.0,0.044946664095258465,3555.8223528771823,1.0,0.044269514201368265,3553.302997510035
1371,3182,hour 23,1.0,0.021724438884864146,3252.6622625355576,3.0,0.02205865980218666,3253.773891342358
1378,4544,hour 16,0.0,0.20586989900107153,5721.984337684905,1.0,0.20496667940129043,5715.4837190698945
1379,3134,hour 17,0.0,0.17145845538078722,3782.5502177327107,2.0,0.1741742799188341,3794.989576846767
1381,2906,hour 22,1.0,0.04555268294746415,3044.6939795211815,3.0,0.04539681325758836,3044.196835249147
1384,3218,hour 1,1.0,0.7848918709421551,14959.918130916589,3.0,0.7867050903026241,15087.092348175202
1388,5265,hour 24,0.0,0.0,5265.0,1.0,0.0,5265.0
1390,4352,hour 23,1.0,0.021724438884864146,4448.64430124285,2.0,0.022376659513252316,4451.612210724416
1391,6335,hour 14,0.0,0.273949721552534,8725.291054975298,1.0,0.27324024855531603,8716.773304254972
1392,4604,hour 16,0.0,0.20586989900107153,5797.538708340955,1.0,0.20496667940129043,5790.952254092824
1393,6079,hour 23,1.0,0.021724438884864146,6213.995566924467,3.0,0.02205865980218666,6216.119260047201
1398,6074,hour 24,0.0,0.0,6074.0,1.0,0.0,6074.0
1400,5647,hour 20,0.0,0.09144432717405883,6215.359354298851,1.0,0.09071918572273498,6210.402673555226
1401,3824,hour 14,0.0,0.273949721552534,5266.852879909319,1.0,0.27324024855531603,5261.71130473102
1404,4318,hour 22,1.0,0.04555268294746415,4524.084171910688,2.0,0.04701612678070596,4531.031553989762
1406,4076,hour 21,1.0,0.06986376576233566,4382.153764110342,3.0,0.07019385100879082,4383.709447848077
1407,5455,hour 21,0.0,0.06829150470633105,5854.8355280163205,1.0,0.06717384420128529,5847.82058917426
1410,3704,hour 24,1.0,0.0,3704.0,2.0,0.0,3704.0
1411,4071,hour 21,0.0,0.06829150470633105,4369.392380303289,1.0,0.06717384420128529,4364.157216962129
1413,4625,hour 1,0.0,0.8090669248215284,24223.147276483433,2.0,0.7857769156876936,21589.64340769838
1414,4243,hour 16,0.0,0.20586989900107153,5342.953244893717,1.0,0.20496667940129043,5336.883235038195
1417,4168,hour 22,0.0,0.044946664095258465,4364.154171611336,1.0,0.044269514201368265,4361.062100595355
1420,2802,hour 23,1.0,0.021724438884864146,2864.2236516733606,2.0,0.022376659513252316,2866.134516187917
1422,4553,hour 1,0.0,0.8090669248215284,23846.051794557636,3.0,0.7867050903026241,21346.032150789837
1424,3635,hour 22,1.0,0.04555268294746415,3808.4867913143476,0.0,0.044726577455825874,3805.193271596446
1429,3553,hour 14,0.0,0.273949721552534,4893.600492237922,1.0,0.27324024855531603,4888.823291241975
1431,3547,hour 1,1.0,0.7848918709421551,16489.38148239936,3.0,0.7867050903026241,16629.55766282705
1433,4618,hour 1,1.0,0.7848918709421551,21468.27281807732,3.0,0.7867050903026241,21650.774538183057
1436,2897,hour 1,1.0,0.7848918709421551,13467.645377646166,3.0,0.7867050903026241,13582.13378889483
1440,3574,hour 1,1.0,0.7848918709421551,16614.899751366032,3.0,0.7867050903026241,16756.142962205773
1441,5485,hour 18,0.0,0.13795094439466954,6362.74695080831,1.0,0.13669242395983358,6353.471407211193
1444,5484,hour 20,1.0,0.09342265784630799,6049.125369681143,2.0,0.09236119495398287,6042.051055454776
1445,3094,hour 17,0.0,0.17145845538078722,3734.272614443206,1.0,0.17048161302869363,3729.875128261652
1450,4314,hour 22,1.0,0.04555268294746415,4519.893264850095,0.0,0.044726577455825874,4515.984531957928
1451,3350,hour 1,1.0,0.7848918709421551,15573.563001420314,3.0,0.7867050903026241,15705.953811804515
1454,5304,hour 23,0.0,0.022090288934363222,5423.81360976586,1.0,0.021351565090216153,5419.719493536968
1463,3737,hour 24,1.0,0.0,3737.0,3.0,0.0,3737.0
1468,5362,hour 17,0.0,0.17145845538078722,6471.6127209581355,1.0,0.17048161302869363,6463.99173811861
1471,5311,hour 14,0.0,0.273949721552534,7314.920409309204,1.0,0.27324024855531603,7307.779482067585
1473,6201,hour 21,0.0,0.06829150470633105,6655.515143763374,1.0,0.06717384420128529,6647.540875063169
1475,2869,hour 23,1.0,0.021724438884864146,2932.71151200959,2.0,0.022376659513252316,2934.6680681453013
1477,3471,hour 1,0.0,0.8090669248215284,18179.144691172754,1.0,0.8150598543929426,18768.23438527424
1480,2994,hour 18,0.0,0.13795094439466954,3473.1202134403065,1.0,0.13669242395983358,3468.0571364066204
1484,3396,hour 24,1.0,0.0,3396.0,0.0,0.0,3396.0
1485,3617,hour 1,0.0,0.8090669248215284,18943.810529522285,3.0,0.7867050903026241,16957.74177232744
1486,2773,hour 21,0.0,0.06829150470633105,2976.2527807862984,1.0,0.06717384420128529,2972.6867999597107
1489,5196,hour 1,0.0,0.8090669248215284,27213.723945644953,1.0,0.8150598543929426,28095.576452286074
1492,2972,hour 19,0.0,0.11404228367867734,3354.5618997939887,3.0,0.11828514858469227,3370.7042534549764
1494,3453,hour 24,1.0,0.0,3453.0,3.0,0.0,3453.0
1496,3438,hour 19,0.0,0.11404228367867734,3880.546369950112,1.0,0.11326690527320496,3877.153137110843
1497,4466,hour 24,1.0,0.0,4466.0,2.0,0.0,4466.0
1502,3818,hour 21,0.0,0.06829150470633105,4097.848221075401,1.0,0.06717384420128529,4092.938406868437
1503,4266,hour 24,0.0,0.0,4266.0,1.0,0.0,4266.0
1504,4159,hour 1,0.0,0.8090669248215284,21782.501518463694,1.0,0.8150598543929426,22488.356902436062
1506,4433,hour 22,0.0,0.044946664095258465,4641.625586073189,1.0,0.044269514201368265,4638.33692225029
1507,5462,hour 1,1.0,0.7848918709421551,25391.88092947993,0.0,0.7840067423939935,25287.826391151702
1508,7679,hour 18,0.0,0.13795094439466954,8907.845731131634,1.0,0.13669242395983358,8894.859970095671
1509,9593,hour 24,1.0,0.0,9593.0,2.0,0.0,9593.0
1511,3730,hour 20,1.0,0.09342265784630799,4114.375935249938,2.0,0.09236119495398287,4109.564266383355
1515,3421,hour 1,0.0,0.8090669248215284,17917.272828724286,1.0,0.8150598543929426,18497.876644201435
1517,12462,hour 20,1.0,0.09342265784630799,13746.207213159445,2.0,0.09236119495398287,13730.131337176774
1520,3126,hour 1,1.0,0.7848918709421551,14532.226251474598,0.0,0.7840067423939935,14472.673983658042
1526,11764,hour 22,0.0,0.044946664095258465,12317.63667822355,1.0,0.044269514201368265,12308.90944131568
1528,5820,hour 24,1.0,0.0,5820.0,2.0,0.0,5820.0
1529,4431,hour 23,1.0,0.021724438884864146,4529.398644027359,0.0,0.02135374878466861,4527.683005475537
1530,5613,hour 1,1.0,0.7848918709421551,26093.853470737977,0.0,0.7840067423939935,25986.922287355275
1531,3175,hour 1,1.0,0.7848918709421551,14760.018665525224,0.0,0.7840067423939935,14699.532916863174
1532,4613,hour 1,1.0,0.7848918709421551,21445.0286941946,3.0,0.7867050903026241,21627.332816075887
1533,5653,hour 24,0.0,0.0,5653.0,1.0,0.0,5653.0
1536,7937,hour 24,1.0,0.0,7937.0,3.0,0.0,7937.0
1540,13578,hour 1,0.0,0.8090669248215284,71113.92296650639,2.0,0.7857769156876936,63382.52501399537
1542,2850,hour 24,1.0,0.0,2850.0,3.0,0.0,2850.0
1546,2900,hour 21,0.0,0.06829150470633105,3112.561508936266,1.0,0.06717384420128529,3108.8322105601014
1548,3182,hour 23,0.0,0.022090288934363222,3253.879130142339,3.0,0.02205865980218666,3253.773891342358
1553,3357,hour 23,0.0,0.022090288934363222,3432.832256407238,1.0,0.021351565090216153,3430.24101429178
1558,3826,hour 15,0.0,0.2399319183518102,5033.759596513261,1.0,0.23928971379195121,5029.510011060395
1561,3520,hour 1,0.0,0.8090669248215284,18435.779116372254,1.0,0.8150598543929426,19033.184971525592
1565,2691,hour 22,0.0,0.044946664095258465,2817.6436842145163,1.0,0.044269514201368265,2815.647339899736
1566,6769,hour 19,0.0,0.11404228367867734,7640.319481731329,1.0,0.11326690527320496,7633.6386227758285
1567,6325,hour 22,0.0,0.044946664095258465,6622.666779136684,3.0,0.04539681325758836,6625.789739487562
1571,4011,hour 1,1.0,0.7848918709421551,18646.43617871549,2.0,0.7857769156876936,18723.47236935745
1573,9352,hour 24,0.0,0.0,9352.0,2.0,0.0,9352.0
1574,4378,hour 23,1.0,0.021724438884864146,4475.221679880789,0.0,0.02135374878466861,4473.5265623949235
1582,3026,hour 24,0.0,0.0,3026.0,1.0,0.0,3026.0
1585,3305,hour 23,1.0,0.021724438884864146,3378.393707630427,0.0,0.02135374878466861,3377.114044932668
1586,7195,hour 22,0.0,0.044946664095258465,7533.610668124655,1.0,0.044269514201368265,7528.272987951915
1588,3156,hour 14,0.0,0.273949721552534,4346.806404025579,1.0,0.27324024855531603,4342.562991038468
1589,5127,hour 1,1.0,0.7848918709421551,23834.5246293379,3.0,0.7867050903026241,24037.14184869306
1596,3939,hour 1,0.0,0.8090669248215284,20630.26532369043,1.0,0.8150598543929426,21298.782841715714
1597,4441,hour 20,0.0,0.09144432717405883,4887.977845305684,2.0,0.09236119495398287,4892.915524667153
1598,5451,hour 1,1.0,0.7848918709421551,25340.743856937952,0.0,0.7840067423939935,25236.898875534225
1599,3030,hour 20,0.0,0.09144432717405883,3334.9634927440266,1.0,0.09071918572273498,3332.303896028393
1600,5208,hour 1,1.0,0.7848918709421551,24211.07943623791,0.0,0.7840067423939935,24111.86375780265
1601,3260,hour 1,1.0,0.7848918709421551,15155.168771531411,3.0,0.7867050903026241,15284.002813875439
1602,5916,hour 1,0.0,0.8090669248215284,30984.678764902914,1.0,0.8150598543929426,31988.727923734492
1603,3919,hour 14,0.0,0.273949721552534,5397.697812856858,1.0,0.27324024855531603,5392.4285050316075
1604,4272,hour 1,1.0,0.7848918709421551,19859.77944539331,2.0,0.7857769156876936,19941.828462202695
1605,3974,hour 1,1.0,0.7848918709421551,18474.429661983384,2.0,0.7857769156876936,18550.75522209586
1608,3059,hour 18,1.0,0.1410032668717371,3561.13112195415,0.0,0.14101433183871478,3561.1769944287767
1612,5933,hour 20,1.0,0.09342265784630799,6544.394751699165,0.0,0.09415252491613463,6549.667756650433
1613,3213,hour 23,1.0,0.021724438884864146,3284.3506755269477,3.0,0.02205865980218666,3285.4731341555616
1616,3551,hour 20,0.0,0.09144432717405883,3908.401109813214,1.0,0.09071918572273498,3905.284202903242
1618,3262,hour 1,1.0,0.7848918709421551,15164.466421084499,0.0,0.7840067423939935,15102.32326765596
1620,3159,hour 1,1.0,0.7848918709421551,14685.63746910053,0.0,0.7840067423939935,14625.456530510479
1622,2968,hour 15,0.0,0.2399319183518102,3904.9133513986826,1.0,0.23928971379195121,3901.6167571425126
1629,4532,hour 22,1.0,0.04555268294746415,4748.297699652441,0.0,0.044726577455825874,4744.191446182969
1635,4306,hour 1,1.0,0.7848918709421551,20017.839487795783,2.0,0.7857769156876936,20100.541516443074
1636,4113,hour 20,1.0,0.09342265784630799,4536.844027260857,3.0,0.09361335628053868,4537.798552637353
1638,4530,hour 1,1.0,0.7848918709421551,21059.1762377415,2.0,0.7857769156876936,21146.180462026736
1641,3916,hour 1,1.0,0.7848918709421551,18204.797824943867,2.0,0.7857769156876936,18280.009423685806
1643,6501,hour 1,0.0,0.8090669248215284,34048.57955555001,1.0,0.8150598543929426,35151.91349428633
1645,4737,hour 1,0.0,0.8090669248215284,24809.740248368,1.0,0.8150598543929426,25613.69238923771
1647,3058,hour 1,1.0,0.7848918709421551,14216.10616666965,3.0,0.7867050903026241,14336.957240745733
1650,3272,hour 22,0.0,0.044946664095258465,3425.9866721478625,1.0,0.044269514201368265,3423.5593073771597
1651,4030,hour 19,1.0,0.11702508144506235,4564.116052804119,3.0,0.11828514858469227,4570.638674772394
1653,3318,hour 1,0.0,0.8090669248215284,17377.816792080437,1.0,0.8150598543929426,17940.939697591453
1654,4638,hour 24,0.0,0.0,4638.0,1.0,0.0,4638.0
1656,6895,hour 23,1.0,0.021724438884864146,7048.116373407502,2.0,0.022376659513252316,7052.818518599461
1657,2809,hour 18,1.0,0.1410032668717371,3270.0939266326272,2.0,0.13954004310463985,3264.533087786211
1658,4158,hour 1,0.0,0.8090669248215284,21777.264081214726,1.0,0.8150598543929426,22482.949747614606
1661,5019,hour 1,0.0,0.8090669248215284,26286.69755257737,1.0,0.8150598543929426,27138.51004888834
1664,7569,hour 23,1.0,0.021724438884864146,7737.0838042525575,3.0,0.02205865980218666,7739.728027520525
1667,5684,hour 1,0.0,0.8090669248215284,29769.593323142017,3.0,0.7867050903026241,26648.549691431897
1673,4315,hour 16,0.0,0.20586989900107153,5433.618489680978,1.0,0.20496667940129043,5427.445477065711
1675,2925,hour 18,0.0,0.13795094439466954,3393.078364833967,1.0,0.13669242395983358,3388.1319719403355
1678,4556,hour 21,1.0,0.06986376576233566,4898.207200511953,3.0,0.07019385100879082,4899.946085474936
1681,4166,hour 17,0.0,0.17145845538078722,5028.1123826019375,1.0,0.17048161302869363,5022.191268370409
1682,4270,hour 1,1.0,0.7848918709421551,19850.481795840224,0.0,0.7840067423939935,19769.13560787583
1685,5067,hour 24,1.0,0.0,5067.0,0.0,0.0,5067.0
1686,7523,hour 21,0.0,0.06829150470633105,8074.413873009493,1.0,0.06717384420128529,8064.739558635739
1687,3086,hour 15,0.0,0.2399319183518102,4060.1626018922957,1.0,0.23928971379195121,4056.7349435787714
1694,3496,hour 20,0.0,0.09144432717405883,3847.8654688558145,3.0,0.09361335628053868,3857.07360564556
1696,4022,hour 1,0.0,0.8090669248215284,21064.972615354887,1.0,0.8150598543929426,21747.576691896575
1698,3149,hour 23,0.0,0.022090288934363222,3220.1336834752437,1.0,0.021351565090216153,3217.702994937389
1707,5495,hour 20,1.0,0.09342265784630799,6061.25891801566,0.0,0.09415252491613463,6066.142646687027
1710,3219,hour 1,0.0,0.8090669248215284,16859.31050443247,1.0,0.8150598543929426,17405.631370267296
1711,5159,hour 22,0.0,0.044946664095258465,5401.79255550453,1.0,0.044269514201368265,5397.96530157664
1712,7461,hour 23,0.0,0.022090288934363222,7629.53871464236,1.0,0.021351565090216153,7623.7796269380315
1714,3144,hour 19,0.0,0.11404228367867734,3548.7020904953906,1.0,0.11326690527320496,3545.599029399794
1715,4016,hour 18,1.0,0.1410032668717371,4675.221505644938,2.0,0.13954004310463985,4667.271228390681
1717,5151,hour 22,0.0,0.044946664095258465,5393.416059973606,1.0,0.044269514201368265,5389.594740922907
1719,3963,hour 1,1.0,0.7848918709421551,18423.292589441404,0.0,0.7840067423939935,18347.79494473347
1722,4044,hour 22,1.0,0.04555268294746415,4237.007038260033,0.0,0.044726577455825874,4233.342940945262
1723,4018,hour 19,1.0,0.11702508144506235,4550.525632795769,3.0,0.11828514858469227,4557.028832564634
1724,3183,hour 20,1.0,0.09342265784630799,3511.0076680698535,2.0,0.09236119495398287,3506.901624637592
1725,15365,hour 1,0.0,0.8090669248215284,80473.22333041468,1.0,0.8150598543929426,83080.93383167351
1728,11384,hour 23,1.0,0.021724438884864146,11636.80301593488,2.0,0.022376659513252316,11644.5664997442
1733,7723,hour 1,0.0,0.8090669248215284,40448.7278737906,1.0,0.8150598543929426,41759.456686105725
1736,7145,hour 22,1.0,0.04555268294746415,7486.007736985148,0.0,0.044726577455825874,7479.533954761102
1737,4973,hour 1,0.0,0.8090669248215284,26045.77543912478,3.0,0.7867050903026241,23315.136807792194
1738,4020,hour 22,0.0,0.044946664095258465,4209.189004289245,1.0,0.044269514201368265,4206.206728501278
1739,14049,hour 19,0.0,0.11404228367867734,15857.415925372055,1.0,0.11326690527320496,15843.549861335146
1744,3002,hour 1,1.0,0.7848918709421551,13955.771979183219,3.0,0.7867050903026241,14074.40995314542
1750,4002,hour 1,1.0,0.7848918709421551,18604.596755726598,3.0,0.7867050903026241,18762.754374579603
1752,3874,hour 22,1.0,0.04555268294746415,4058.8934881848095,3.0,0.04539681325758836,4058.2307432055045
1755,4652,hour 24,0.0,0.0,4652.0,1.0,0.0,4652.0
1756,3712,hour 20,1.0,0.09342265784630799,4094.521037975274,3.0,0.09361335628053868,4095.382501188878
1757,6274,hour 23,0.0,0.022090288934363222,6415.725223919872,1.0,0.021351565090216153,6410.882372256964
1758,4526,hour 22,0.0,0.044946664095258465,4739.002346620179,1.0,0.044269514201368265,4735.644689849946
1761,7007,hour 17,0.0,0.17145845538078722,8457.029156239025,1.0,0.17048161302869363,8447.070143416095
1763,3700,hour 22,1.0,0.04555268294746415,3876.589031048992,0.0,0.044726577455825874,3873.2366175809766
1764,5441,hour 22,1.0,0.04555268294746415,5700.681329172315,0.0,0.044726577455825874,5695.751469258944
1768,3455,hour 1,0.0,0.8090669248215284,18095.345695189244,1.0,0.8150598543929426,18681.719908130945
1769,13422,hour 23,1.0,0.021724438884864146,13720.060618401087,2.0,0.022376659513252316,13729.213945850901
1770,5114,hour 1,0.0,0.8090669248215284,26784.254091229464,1.0,0.8150598543929426,27652.189756926673
1771,3024,hour 17,0.0,0.17145845538078722,3649.7868086865724,1.0,0.17048161302869363,3645.4888131426105
1774,3355,hour 16,0.0,0.20586989900107153,4224.748559184167,1.0,0.20496667940129043,4219.948916698832
1775,5331,hour 22,0.0,0.044946664095258465,5581.887209419393,1.0,0.044269514201368265,5577.932355631919
1779,6329,hour 1,0.0,0.8090669248215284,33147.740348727275,1.0,0.8150598543929426,34221.882864995874
1786,2697,hour 18,0.0,0.13795094439466954,3128.592256395627,1.0,0.13669242395983358,3124.0314284865244
1787,5066,hour 1,1.0,0.7848918709421551,23550.946317968752,2.0,0.7857769156876936,23648.245081816214
1791,8476,hour 22,1.0,0.04555268294746415,8880.532061397636,2.0,0.04701612678070596,8894.169395928027
1792,3459,hour 19,0.0,0.11404228367867734,3904.2495327683064,1.0,0.11326690527320496,3900.835573375918
1793,2821,hour 15,0.0,0.2399319183518102,3711.509624088842,1.0,0.23928971379195121,3708.37630454819
1795,6799,hour 20,0.0,0.09144432717405883,7483.3058703520255,1.0,0.09071918572273498,7477.338016203645
1799,4845,hour 1,1.0,0.7848918709421551,22523.556042352666,0.0,0.7840067423939935,22431.255742425852
1801,6326,hour 1,1.0,0.7848918709421551,29408.465536413405,3.0,0.7867050903026241,29658.466809992646
1804,3371,hour 21,0.0,0.06829150470633105,3618.0844298703973,1.0,0.06717384420128529,3613.7494419993454
1805,6728,hour 21,1.0,0.06986376576233566,7233.34900022924,2.0,0.06979056944271811,7232.779822463532
1806,4099,hour 24,0.0,0.0,4099.0,1.0,0.0,4099.0
1807,2715,hour 21,0.0,0.06829150470633105,2914.001550607573,1.0,0.06717384420128529,2910.5101557485086
1816,7352,hour 14,0.0,0.273949721552534,10126.020495055784,1.0,0.27324024855531603,10116.135332736
1820,5250,hour 23,0.0,0.022090288934363222,5368.593787946977,3.0,0.02205865980218666,5368.420153848957
1821,4520,hour 1,0.0,0.8090669248215284,23673.216365341646,0.0,0.7840067423939935,20926.579144636707
1823,3433,hour 24,0.0,0.0,3433.0,1.0,0.0,3433.0
1826,3101,hour 22,0.0,0.044946664095258465,3246.939080174365,1.0,0.044269514201368265,3244.638573403598
1830,3874,hour 14,0.0,0.273949721552534,5335.718634092234,1.0,0.27324024855531603,5330.509831205014
1831,3845,hour 1,1.0,0.7848918709421551,17874.731265809285,3.0,0.7867050903026241,18026.684300414436
1836,4030,hour 19,0.0,0.11404228367867734,4548.749817015402,1.0,0.11326690527320496,4544.772292773909
1838,3369,hour 1,0.0,0.8090669248215284,17644.926091777877,1.0,0.8150598543929426,18216.704593485716
1841,5642,hour 20,1.0,0.09342265784630799,6223.4072457587545,2.0,0.09236119495398287,6216.129112851176
1843,4621,hour 1,0.0,0.8090669248215284,24202.197527487555,1.0,0.8150598543929426,24986.4624299488
1848,2965,hour 20,1.0,0.09342265784630799,3270.5428010766936,2.0,0.09236119495398287,3266.717975824838
1849,4290,hour 22,0.0,0.044946664095258465,4491.895728457925,1.0,0.044269514201368265,4488.713150564797
1850,6300,hour 1,1.0,0.7848918709421551,29287.59609222328,0.0,0.7840067423939935,29167.577126374174
1854,5069,hour 23,1.0,0.021724438884864146,5181.566627527574,2.0,0.022376659513252316,5185.023505551946
1866,4310,hour 24,1.0,0.0,4310.0,2.0,0.0,4310.0
1868,3317,hour 1,1.0,0.7848918709421551,15420.151783794383,2.0,0.7857769156876936,15483.858850450924
1870,8378,hour 23,0.0,0.022090288934363222,8567.253096270431,1.0,0.021351565090216153,8560.786183418688
1871,5670,hour 1,1.0,0.7848918709421551,26358.836483000952,0.0,0.7840067423939935,26250.819413736757
1876,4885,hour 21,0.0,0.06829150470633105,5243.0561969495375,1.0,0.06717384420128529,5236.774258133137
1879,3043,hour 21,1.0,0.06986376576233566,3271.563764521043,0.0,0.06992211848965856,3271.769021168971
1881,3062,hour 1,1.0,0.7848918709421551,14234.701465775823,2.0,0.7857769156876936,14293.510943648094
1882,5051,hour 1,0.0,0.8090669248215284,26454.29554454439,1.0,0.8150598543929426,27311.539003174934
1884,3081,hour 23,1.0,0.021724438884864146,3149.4193685958685,2.0,0.022376659513252316,3151.520501204487
1885,4744,hour 1,1.0,0.7848918709421551,22054.024739921784,2.0,0.7857769156876936,22145.139097539697
1886,2967,hour 23,1.0,0.021724438884864146,3032.887785337209,2.0,0.022376659513252316,3034.9111739934156
1888,5102,hour 16,0.0,0.20586989900107153,6424.639984786176,1.0,0.20496667940129043,6417.341094783143
1892,5319,hour 1,1.0,0.7848918709421551,24727.098986434226,0.0,0.7840067423939935,24625.76868812448
1894,6009,hour 1,0.0,0.8090669248215284,31471.760429057067,1.0,0.8150598543929426,32491.593322129913
1896,4800,hour 15,0.0,0.2399319183518102,6315.223748892748,1.0,0.23928971379195121,6309.892329610532
1900,3581,hour 1,1.0,0.7848918709421551,16647.441524801834,2.0,0.7857769156876936,16716.219036317383
1901,3798,hour 21,0.0,0.06829150470633105,4076.382279634461,1.0,0.06717384420128529,4071.498184726643
1902,3414,hour 23,0.0,0.022090288934363222,3491.119846104948,1.0,0.021351565090216153,3488.484606134089
1904,4114,hour 1,1.0,0.7848918709421551,19125.265130699456,3.0,0.7867050903026241,19287.84894978023
1907,5749,hour 24,0.0,0.0,5749.0,1.0,0.0,5749.0
1909,6378,hour 21,0.0,0.06829150470633105,6845.488725515691,1.0,0.06717384420128529,6837.286841018044
1910,5918,hour 23,0.0,0.022090288934363222,6051.683435632421,1.0,0.021351565090216153,6047.115377592718
1912,4455,hour 1,0.0,0.8090669248215284,23332.782944158636,3.0,0.7867050903026241,20886.574397489287
1913,4752,hour 1,0.0,0.8090669248215284,24888.301807102544,1.0,0.8150598543929426,25694.79971155955
1914,7674,hour 21,1.0,0.06986376576233566,8250.404314470748,3.0,0.07019385100879082,8253.333244059406
1916,4815,hour 23,0.0,0.022090288934363222,4923.7674455170845,1.0,0.021351565090216153,4920.050784574001
1917,4249,hour 23,0.0,0.022090288934363222,4344.981905711753,1.0,0.021351565090216153,4341.70213575388
1920,7296,hour 21,1.0,0.06986376576233566,7844.012233304479,3.0,0.07019385100879082,7846.796891928255
1923,5081,hour 1,0.0,0.8090669248215284,26611.41866201347,1.0,0.8150598543929426,27473.75364781862
1925,4752,hour 15,0.0,0.2399319183518102,6252.07151140382,1.0,0.23928971379195121,6246.793406314427
1926,4411,hour 21,0.0,0.06829150470633105,4734.313384799265,1.0,0.06717384420128529,4728.640993372624
1928,4030,hour 1,1.0,0.7848918709421551,18734.76384946981,3.0,0.7867050903026241,18894.02801837976
1929,4668,hour 23,0.0,0.022090288934363222,4773.446819454569,1.0,0.021351565090216153,4769.843626664888
1934,3281,hour 15,0.0,0.2399319183518102,4316.718566691064,1.0,0.23928971379195121,4313.0743194691995
